score,time,context_window_size,context_window_operation,similarity_measure,model_name
0.231964361278868,1.5289610410000023,5,sum,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.2319643337030558,1.5340334169995913,5,mean,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.2241119139575778,1.7716828339998756,2,mean,cosine,bert-base-multilingual-uncased
0.22411191039283884,1.778654749999987,2,sum,cosine,bert-base-multilingual-uncased
0.2229081017456781,2.3603979170002276,1,sum,cosine,bert-large-cased-whole-word-masking
0.22290808346618718,2.4176780409998173,1,mean,cosine,bert-large-cased-whole-word-masking
0.22042500344944016,1.8054066669992608,1,mean,cosine,bert-base-multilingual-cased
0.2204249923318755,1.8155660830007037,1,sum,cosine,bert-base-multilingual-cased
0.21598646691127943,1.786846291999609,1,mean,cosine,bert-base-multilingual-uncased
0.21598645290241114,1.7870839580000393,1,sum,cosine,bert-base-multilingual-uncased
0.20626827331986142,2.531742041999678,2,prod,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.20536624019167737,1.5434486249996553,2,sum,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.20536622275025307,1.526628375000655,2,mean,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.20315936451635241,1.9193004999997356,1,sum,cosine,bert-large-cased
0.2031593448718071,1.9104347910006254,1,mean,cosine,bert-large-cased
0.20158536361418156,1.6275336250000692,10,sum,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.20158534974113973,1.462641832999907,10,mean,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.2001711223027962,1.2146989590000885,1,sum,cosine,bert-base-uncased
0.20017112112306246,1.2296652089999043,1,mean,cosine,bert-base-uncased
0.19757678737004947,2.1086634159992172,0,none,cosine,bert-base-multilingual-cased
0.1952083332007153,1.9173672079996322,1,prod,cosine,bert-large-cased
0.19420123247256849,1.5057933339994634,5,mean,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.19420121410212954,1.45023004199993,5,sum,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.185881985461941,2.5254210840002997,5,mean,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.18588194546042736,2.511319041999741,5,sum,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.18383908105841174,1.8027175830002307,2,mean,cosine,bert-base-multilingual-cased
0.18383907570624292,1.8092254579996734,2,sum,cosine,bert-base-multilingual-cased
0.1831129436158877,2.515496625000196,10,mean,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.18311289170332445,2.5341397920001327,10,sum,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.1478926433749792,1.3565687920008713,0,none,cosine,bert-base-cased
0.13965319136627463,1.4448092920001727,20,mean,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.13965313742609686,1.4697450410003512,20,sum,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.136560587819751,2.6490465000006225,0,none,cosine,bert-large-cased-whole-word-masking
