score,time,context_window_size,context_window_operation,similarity_measure,model_name
0.48693326284273186,30.360419500000717,20,mean,cosine,classla/bcms-bertic
0.47552597579246725,33.10327945800054,2,mean,cosine,bert-base-multilingual-uncased
0.4755259233947776,32.62810954100132,2,sum,cosine,bert-base-multilingual-uncased
0.4527158734150889,40.84516083299877,50,mean,cosine,bert-base-multilingual-uncased
0.4527156373580423,33.65584312499959,50,sum,cosine,bert-base-multilingual-uncased
0.45145297019194586,31.93000133300029,50,sum,cosine,bert-base-multilingual-cased
0.4514527519196523,34.020275208000385,50,mean,cosine,bert-base-multilingual-cased
0.4455274208325761,28.485829167000702,50,mean,cosine,classla/bcms-bertic
0.44552516961938005,29.306450582998878,50,sum,cosine,classla/bcms-bertic
0.4454510618665306,32.8846199590007,0,none,cosine,bert-base-multilingual-cased
0.4393149601082529,31.277964250000878,1,sum,cosine,bert-base-multilingual-uncased
0.4393149406508593,32.65170020900041,1,mean,cosine,bert-base-multilingual-uncased
0.4230767521540644,30.97370637500171,10,sum,cosine,classla/bcms-bertic
0.4230765164518766,28.59109420799905,10,mean,cosine,classla/bcms-bertic
0.42296877641482944,30.732380999999805,50,mean,cosine,EMBEDDIA/crosloengual-bert
0.4229687638738089,31.362139916998785,50,sum,cosine,EMBEDDIA/crosloengual-bert
0.4110127846787539,29.64550891699946,0,none,cosine,EMBEDDIA/crosloengual-bert
0.3869143096188975,31.84766608300015,50,mean,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.38691401023359506,32.95273445800012,50,sum,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.38501164444494695,31.715262417000304,0,none,cosine,bert-base-multilingual-uncased
0.3483759185088937,40.14318645899948,1,prod,cosine,bert-base-multilingual-uncased
0.34224471593382666,33.89589112500107,20,sum,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.3422443655562333,33.35194083299939,20,mean,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.3239165464245013,32.41309008299959,1,prod,cosine,bert-base-multilingual-cased
0.3197289941226198,34.401965459001076,10,sum,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.31972898477103207,35.29287312500128,10,mean,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.30093919139929626,28.78603474999909,5,mean,cosine,classla/bcms-bertic
0.30093895587114183,30.939272249999703,5,sum,cosine,classla/bcms-bertic
0.29371265418788806,31.30760279199967,1,mean,cosine,classla/bcms-bertic
0.29371223893929566,30.759788542000024,1,sum,cosine,classla/bcms-bertic
0.2790926695457068,31.367362125,50,sum,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.2790924711248477,35.68945249999888,50,mean,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.2744720689981387,31.298492083000383,5,prod,cosine,EMBEDDIA/crosloengual-bert
0.268655837066232,87.78600824999921,50,sum,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.2686554366840188,84.72804329199971,50,mean,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.26666898974099296,35.749053083000035,2,sum,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.26666890155550727,36.30023133299983,2,mean,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.26564129300958395,33.60829304099934,10,sum,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.26564116257656056,36.47530841700063,10,mean,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.26031010248003994,34.82903079099924,1,mean,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.26031001285131583,35.324578166999345,1,sum,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.2472628805634054,32.164931749999596,1,prod,cosine,EMBEDDIA/crosloengual-bert
0.24314369188228369,35.74942895800086,5,sum,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.24314363364897384,34.44436595799925,5,mean,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.2371678462104162,30.16298795900002,2,prod,cosine,bert-base-multilingual-cased
0.23644182992995777,32.446460000001025,2,prod,cosine,EMBEDDIA/crosloengual-bert
0.23359919716815902,33.5267631250008,5,sum,cosine,TurkuNLP/bert-base-finnish-uncased-v1
