score,time,context_window_size,context_window_operation,similarity_measure,model_name
0.24725731997875822,2.050884958000097,0,none,cosine,bert-base-multilingual-uncased
0.2460166714210994,2.022304625000288,20,sum,cosine,bert-large-cased-whole-word-masking
0.24601661968274524,2.00885287499932,20,mean,cosine,bert-large-cased-whole-word-masking
0.23956907964177832,0.8853165000000445,5,mean,cosine,bert-base-uncased
0.2395687520912574,0.8688774580000427,5,sum,cosine,bert-base-uncased
0.23760627129015277,1.6338320419999945,1,mean,cosine,bert-large-uncased
0.2376062601627471,1.6707680829999845,1,sum,cosine,bert-large-uncased
0.2362991280835831,1.1445216660004007,1,prod,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.23526760937189395,1.5847680000001674,50,sum,cosine,bert-base-multilingual-cased
0.23526744814734601,1.5243955830001141,50,mean,cosine,bert-base-multilingual-cased
0.23451510898310468,0.8736967079998976,1,prod,cosine,bert-base-uncased
0.22730343344088455,1.1073157500004527,2,prod,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.22476214965618468,2.2794292910002696,20,sum,cosine,bert-base-multilingual-cased
0.22476211823641845,1.5308736669999234,20,mean,cosine,bert-base-multilingual-cased
0.20993230773440352,0.8563469169998825,10,sum,cosine,bert-base-uncased
0.2099314491186104,0.9264159169997583,10,mean,cosine,bert-base-uncased
0.19344666150616896,1.1664341670002614,1,prod,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.18878269727201902,1.4913388750001104,2,prod,cosine,bert-base-multilingual-uncased
0.1882454624805212,1.4998757090002073,10,sum,cosine,bert-base-multilingual-uncased
0.18824535046670032,1.4452622920002796,10,mean,cosine,bert-base-multilingual-uncased
0.17896389357280795,1.1153547090007123,10,sum,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.1789638841134953,1.1546734579997064,10,mean,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.1757331438088332,1.4766249999997854,20,sum,cosine,bert-base-multilingual-uncased
0.17573293228787756,1.4328867079998417,20,mean,cosine,bert-base-multilingual-uncased
0.16993051946510263,1.1904436670001814,2,mean,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.1699304697725038,1.1475554170001487,2,sum,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.1635924258686008,1.3852310000002035,2,sum,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.16359238416952782,1.1678581249998388,2,mean,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.15241811669700767,1.2699521249996906,50,sum,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.152417945813221,1.1367861250000715,50,mean,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.15035867320322294,2.228101207999316,2,mean,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.15035862416547752,2.2054364999994505,2,sum,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.1469981951831134,1.5441210839999258,1,mean,cosine,bert-base-multilingual-cased
0.1469981013928433,1.535041832999923,1,sum,cosine,bert-base-multilingual-cased
0.13375612689178684,1.611675207999724,10,sum,cosine,bert-large-uncased-whole-word-masking
0.13375609708843894,1.910712541999601,10,mean,cosine,bert-large-uncased-whole-word-masking
0.1330161602369826,2.2405194590000974,50,sum,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.13301580484792375,2.201657999999952,50,mean,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.11712599706703997,2.0721427909998056,0,none,cosine,bert-base-multilingual-cased
0.11196925222594345,1.1566399170005752,50,sum,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.11196907603787543,1.1450389589999759,50,mean,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.1026095177901637,1.5857014579996758,5,sum,cosine,bert-large-uncased-whole-word-masking
0.1026094733049635,1.6296805829997538,5,mean,cosine,bert-large-uncased-whole-word-masking
0.08550972780511745,0.8797030830000949,2,mean,cosine,bert-base-uncased
0.08550940930402962,0.8614468339997075,2,sum,cosine,bert-base-uncased
