score,time,context_window_size,context_window_operation,similarity_measure,model_name
0.34837232727612544,2.7011420829999224,50,mean,cosine,bert-base-multilingual-uncased
0.3468881319293047,2.569451458000003,50,mean,cosine,bert-large-cased
0.3468879610868061,2.7839357089997065,50,sum,cosine,bert-large-cased
0.3461650745222147,2.979993166999975,50,sum,cosine,bert-large-cased-whole-word-masking
0.34616502640820923,3.076782708999872,50,mean,cosine,bert-large-cased-whole-word-masking
0.3461221888986097,2.8251743330001773,2,mean,cosine,bert-large-uncased
0.3461221853413289,2.763830040999892,2,sum,cosine,bert-large-uncased
0.3447164619109313,2.496975499999735,5,mean,cosine,bert-large-cased
0.3447164394794979,2.512895458999992,5,sum,cosine,bert-large-cased
0.3423625570904181,2.0630924160000177,1,sum,cosine,bert-base-uncased
0.342362538330524,2.0626216249997924,1,mean,cosine,bert-base-uncased
0.3404613323115706,2.854440749999867,50,mean,cosine,bert-large-uncased-whole-word-masking
0.3404612068618841,2.8979891250000946,50,sum,cosine,bert-large-uncased-whole-word-masking
0.3404369478371848,2.121054415999879,2,mean,cosine,EMBEDDIA/crosloengual-bert
0.34043694604260466,2.054266957999971,2,sum,cosine,EMBEDDIA/crosloengual-bert
0.33539893522033837,2.9015092500003448,50,sum,cosine,bert-large-uncased
0.33539859511149317,2.8629347920000328,50,mean,cosine,bert-large-uncased
0.332735763694908,2.35605595800007,50,sum,cosine,bert-base-uncased
0.3327355996858987,2.223204083999917,50,mean,cosine,bert-base-uncased
0.3188605701080315,3.3569012920002024,0,none,cosine,bert-large-uncased-whole-word-masking
0.3135833167973914,2.5052691670002787,2,sum,cosine,bert-large-cased
0.3135833019719657,2.5358368750003137,2,mean,cosine,bert-large-cased
0.3079816781831357,2.9255825000000186,1,sum,cosine,bert-large-uncased
0.3079816587035509,2.7647223339999982,1,mean,cosine,bert-large-uncased
0.3016862987551012,1.9326251669999692,0,none,cosine,bert-base-cased
0.29733723505755894,2.515690665999955,1,sum,cosine,bert-large-cased
0.29733721731899276,2.480528792000314,1,mean,cosine,bert-large-cased
0.29619985644311797,3.714401582999926,0,none,cosine,bert-large-cased
0.2959702765189616,2.0334857500001817,1,sum,cosine,EMBEDDIA/crosloengual-bert
0.2959702519933476,2.087474082999961,1,mean,cosine,EMBEDDIA/crosloengual-bert
0.2857120295371254,3.256174665999879,0,none,cosine,bert-large-cased-whole-word-masking
0.2528445912355497,4.018873125000027,0,none,cosine,bert-large-uncased
0.2131345239325455,2.46589774999984,0,none,cosine,bert-base-uncased
0.16282003913753096,2.5098417920003158,1,prod,cosine,bert-large-cased
0.16179043080939637,3.282035416999861,0,none,cosine,bert-base-multilingual-uncased
0.16099802290664367,3.0214489589998266,0,none,cosine,bert-base-multilingual-cased
0.135085167489003,2.120922290999715,1,prod,cosine,bert-base-uncased
0.12756987634665407,2.9564362500000243,1,prod,cosine,bert-large-cased-whole-word-masking
0.11864644238407251,2.0851455829997576,1,prod,cosine,EMBEDDIA/crosloengual-bert
0.11641418177226537,2.4699647920001553,2,prod,cosine,bert-large-cased
0.10973039023430764,2.631910125000104,1,prod,cosine,bert-base-multilingual-uncased
0.102416374439953,1.7283914590002496,1,prod,cosine,bert-base-cased
0.10194528728608376,2.186209625000174,0,none,cosine,EMBEDDIA/crosloengual-bert
