model,model_name,language,window,operation,similarity,score,time
static,bert-base-multilingual-cased,en,15,concat,cosine,0.16264152550318955,3.328501249998226
static,bert-base-multilingual-cased,en,16,concat,cosine,0.16335706233929903,2.646124208011315
static,bert-base-multilingual-cased,en,17,concat,cosine,0.16509602060270745,2.5968393749935785
static,bert-base-multilingual-cased,en,18,concat,cosine,0.1398446783059626,2.8855232909991173
static,bert-base-multilingual-cased,en,19,concat,cosine,0.14088768530383733,2.6645527920045424
static,bert-base-multilingual-cased,en,20,concat,cosine,0.11658985800976374,2.6275446670042584
static,bert-base-multilingual-uncased,en,15,concat,cosine,0.17693953464794843,3.1096415419888217
static,bert-base-multilingual-uncased,en,16,concat,cosine,0.18623967014664267,2.794173166999826
static,bert-base-multilingual-uncased,en,17,concat,cosine,0.16024698452896857,2.7697988329891814
static,bert-base-multilingual-uncased,en,18,concat,cosine,0.14746130602915375,2.836685500005842
static,bert-base-multilingual-uncased,en,19,concat,cosine,0.1373919314949391,2.7257430000026943
static,bert-base-multilingual-uncased,en,20,concat,cosine,0.12051314345085717,2.749539124997682
static,EMBEDDIA/crosloengual-bert,en,15,concat,cosine,0.1684330529653325,2.300052082995535
static,EMBEDDIA/crosloengual-bert,en,16,concat,cosine,0.15781469166903905,2.2073240000027
static,EMBEDDIA/crosloengual-bert,en,17,concat,cosine,0.15731413055330767,2.1858268749929266
static,EMBEDDIA/crosloengual-bert,en,18,concat,cosine,0.1449205817269663,2.279925541995908
static,EMBEDDIA/crosloengual-bert,en,19,concat,cosine,0.13120315520931214,2.2138618750032037
static,EMBEDDIA/crosloengual-bert,en,20,concat,cosine,0.14297735541906897,3.1315067499963334
static,bert-base-cased,en,15,concat,cosine,0.12329251282810572,2.0948600839910796
static,bert-base-cased,en,16,concat,cosine,0.12376835798795571,1.8877250000077765
static,bert-base-cased,en,17,concat,cosine,0.10398042841296862,1.9037395420018584
static,bert-base-cased,en,18,concat,cosine,0.09919704373572136,1.8532516670093173
static,bert-base-cased,en,19,concat,cosine,0.10705901672917384,1.8637246250000317
static,bert-base-cased,en,20,concat,cosine,0.09425548052534416,1.8591788330086274
static,bert-base-uncased,en,15,concat,cosine,0.18190118630755203,2.8223631670116447
static,bert-base-uncased,en,16,concat,cosine,0.17454105646765616,2.6635752090078313
static,bert-base-uncased,en,17,concat,cosine,0.15532479216732786,2.5467436659964733
static,bert-base-uncased,en,18,concat,cosine,0.12144488823113131,2.3450338750117226
static,bert-base-uncased,en,19,concat,cosine,0.12331609744914995,3.459520666001481
static,bert-base-uncased,en,20,concat,cosine,0.09670271991103119,3.2421707089961274
static,bert-large-cased,en,15,concat,cosine,0.13503133337177387,4.33703495800728
static,bert-large-cased,en,16,concat,cosine,0.13592184305194888,2.6964060830068775
static,bert-large-cased,en,17,concat,cosine,0.10979285118456816,2.63921749999281
static,bert-large-cased,en,18,concat,cosine,0.11585611510487548,2.6245547909929883
static,bert-large-cased,en,19,concat,cosine,0.11602766053688773,2.6389098330109846
static,bert-large-cased,en,20,concat,cosine,0.10864421090432685,2.683905917001539
static,bert-large-uncased,en,15,concat,cosine,0.17797394596366956,4.126490958995419
static,bert-large-uncased,en,16,concat,cosine,0.17530255434944297,2.957982833002461
static,bert-large-uncased,en,17,concat,cosine,0.15132652816361047,2.9357093750004424
static,bert-large-uncased,en,18,concat,cosine,0.12329087689757556,2.941866374996607
static,bert-large-uncased,en,19,concat,cosine,0.1188206707520888,2.9240396250097547
static,bert-large-uncased,en,20,concat,cosine,0.09657727533810212,3.611600208998425
static,bert-large-cased-whole-word-masking,en,15,concat,cosine,0.10391846490602474,3.391597374997218
static,bert-large-cased-whole-word-masking,en,16,concat,cosine,0.11471237778128951,3.1315113750024466
static,bert-large-cased-whole-word-masking,en,17,concat,cosine,0.09985216853684342,3.204431999998633
static,bert-large-cased-whole-word-masking,en,18,concat,cosine,0.09382743152597384,3.1332900839915965
static,bert-large-cased-whole-word-masking,en,19,concat,cosine,0.09637503820724791,3.1103305840078974
static,bert-large-cased-whole-word-masking,en,20,concat,cosine,0.0866202962597481,3.1462039579928387
static,bert-large-uncased-whole-word-masking,en,15,concat,cosine,0.16635617309125883,4.1372341660025995
static,bert-large-uncased-whole-word-masking,en,16,concat,cosine,0.16841025872958348,2.8948265000071842
static,bert-large-uncased-whole-word-masking,en,17,concat,cosine,0.1512841950954661,2.9974582499999087
static,bert-large-uncased-whole-word-masking,en,18,concat,cosine,0.11008281489657734,2.9376687920012046
static,bert-large-uncased-whole-word-masking,en,19,concat,cosine,0.11224831526587775,2.9622032919869525
static,bert-large-uncased-whole-word-masking,en,20,concat,cosine,0.085461955320431,2.955967750007403
