score,time,context_window_size,context_window_operation,similarity_measure,model_name
,0.8353260000000091,20,prod,cosine,bert-base-cased
,0.8812965840000402,50,prod,cosine,bert-base-cased
0.49552234669258544,1.5576735829999961,10,prod,cosine,bert-base-multilingual-cased
0.42360644064942776,0.8426109170000018,50,sum,cosine,bert-base-cased
0.42360643663962616,0.8424765420000426,50,mean,cosine,bert-base-cased
0.41432380766173593,1.5354530410000393,2,prod,cosine,bert-base-multilingual-cased
0.4032577644011295,1.6001187500000356,50,mean,cosine,bert-large-cased
0.2991161598536247,1.5319669159999876,2,mean,cosine,bert-base-multilingual-cased
0.2919697792997944,0.8405520840000236,20,mean,cosine,bert-base-cased
0.2919693112167424,0.8448422079999887,20,sum,cosine,bert-base-cased
0.2801515328525608,1.553521749999959,10,mean,cosine,bert-base-multilingual-cased
,1.607141334000005,20,prod,cosine,bert-base-multilingual-cased
,1.5115756669999882,50,prod,cosine,bert-base-multilingual-cased
0.2991161184779507,1.5311762499999872,2,sum,cosine,bert-base-multilingual-cased
0.2801515641242154,1.5424195839999584,10,sum,cosine,bert-base-multilingual-cased
0.24957151197016691,1.5553583330000151,5,sum,cosine,bert-base-multilingual-cased
0.24957150212196377,1.5324828330000173,5,mean,cosine,bert-base-multilingual-cased
0.23526760937189395,1.549627457999975,50,sum,cosine,bert-base-multilingual-cased
0.23526744814734601,1.5885529579999798,50,mean,cosine,bert-base-multilingual-cased
0.22476214965618468,1.5404975420000255,20,sum,cosine,bert-base-multilingual-cased
0.22476211823641845,1.5629506250000418,20,mean,cosine,bert-base-multilingual-cased
0.1469981951831134,1.5530014169999617,1,mean,cosine,bert-base-multilingual-cased
0.1469981013928433,1.5458838330000049,1,sum,cosine,bert-base-multilingual-cased
0.11712599706703997,1.8991926669999657,0,none,cosine,bert-base-multilingual-cased
0.09038645607779594,0.8481822079999688,10,prod,cosine,bert-base-cased
0.001730683265704247,0.8434331670000006,10,sum,cosine,bert-base-cased
0.0017304566607811989,0.8338886660000071,10,mean,cosine,bert-base-cased
-0.054080983450536246,0.8307971670000143,5,sum,cosine,bert-base-cased
-0.054081068895284856,0.8500514579999958,5,mean,cosine,bert-base-cased
-0.06982718697836865,1.5849960829999645,1,prod,cosine,bert-base-multilingual-cased
-0.07760584290214845,1.5225924169999985,5,prod,cosine,bert-base-multilingual-cased
-0.10323160559307265,0.8349339170000007,2,prod,cosine,bert-base-cased
-0.14326778919926086,0.8450374170000146,5,prod,cosine,bert-base-cased
-0.18768972491719715,1.0094298749999666,0,none,cosine,bert-base-cased
-0.1884961459653698,0.8430070410000212,1,prod,cosine,bert-base-cased
-0.28893389457421237,0.8404167080000207,2,sum,cosine,bert-base-cased
-0.2889339449841639,0.8418387500000222,2,mean,cosine,bert-base-cased
-0.4040641208714446,0.8343237499999532,1,mean,cosine,bert-base-cased
-0.4040641420818136,0.8420412080000119,1,sum,cosine,bert-base-cased
,1.5912623330000315,20,prod,cosine,bert-large-cased
,1.5614303749999863,50,prod,cosine,bert-large-cased
0.417589040037317,2.0229822909999484,50,mean,cosine,bert-large-cased-whole-word-masking
0.24601661968274524,2.017835708000007,20,mean,cosine,bert-large-cased-whole-word-masking
,1.9831477080000468,20,prod,cosine,bert-large-cased-whole-word-masking
,2.029424875000018,50,prod,cosine,bert-large-cased-whole-word-masking
0.4175887802100622,2.0301373329999706,50,sum,cosine,bert-large-cased-whole-word-masking
0.4032571271385027,1.5732830420000141,50,sum,cosine,bert-large-cased
0.33222817132049853,1.8370007499999588,10,prod,cosine,bert-large-cased
0.27475084966009167,1.5813782500000002,20,mean,cosine,bert-large-cased
0.27475060089670245,1.6462809170000128,20,sum,cosine,bert-large-cased
0.2460166714210994,2.000629583000034,20,sum,cosine,bert-large-cased-whole-word-masking
0.07380023234969446,2.0181467909999924,10,prod,cosine,bert-large-cased-whole-word-masking
0.022277571601448276,1.559292916000004,10,mean,cosine,bert-large-cased
0.02227748486431591,1.5888684169999578,10,sum,cosine,bert-large-cased
0.0033228314082585086,1.6217631249999727,5,mean,cosine,bert-large-cased
0.003322789711139973,1.6219952920000082,5,sum,cosine,bert-large-cased
-0.07545239687477756,2.001022708999983,10,mean,cosine,bert-large-cased-whole-word-masking
-0.07545241566329142,2.023654875000034,10,sum,cosine,bert-large-cased-whole-word-masking
-0.13293528133059906,2.0394097500000044,5,mean,cosine,bert-large-cased-whole-word-masking
-0.13293533483451214,2.0487969579999685,5,sum,cosine,bert-large-cased-whole-word-masking
-0.14326778919926086,2.051038209000012,5,prod,cosine,bert-large-cased-whole-word-masking
-0.18436607036970054,2.11372054200001,0,none,cosine,bert-large-cased
-0.2307998511127174,1.557749249999972,5,prod,cosine,bert-large-cased
-0.24419789800442326,2.17387504200002,0,none,cosine,bert-large-cased-whole-word-masking
-0.2839632786957087,1.631544458999997,1,prod,cosine,bert-large-cased
-0.30089806155258825,2.0278796250000255,1,prod,cosine,bert-large-cased-whole-word-masking
-0.3118140930096567,1.5758507920000397,2,mean,cosine,bert-large-cased
-0.3118141102690588,1.767554667000013,2,sum,cosine,bert-large-cased
-0.32960255243690195,1.9710014169999681,1,sum,cosine,bert-large-cased-whole-word-masking
-0.32960257422135264,2.178637709000043,1,mean,cosine,bert-large-cased-whole-word-masking
-0.3390586091888128,2.0428074159999596,2,prod,cosine,bert-large-cased-whole-word-masking
-0.3466095387682355,2.0780264999999645,2,mean,cosine,bert-large-cased-whole-word-masking
-0.34660955661117976,1.987466124999969,2,sum,cosine,bert-large-cased-whole-word-masking
