score,time,context_window_size,context_window_operation,similarity_measure,model_name
,40.33591729099862,50,prod,cosine,bert-base-cased
0.6140850424041199,30.52641520800171,5,mean,cosine,bert-base-multilingual-cased
0.6140850298099814,32.222981165999954,5,sum,cosine,bert-base-multilingual-cased
0.594189506472811,32.09341316700011,2,sum,cosine,bert-base-multilingual-cased
0.5941894767458353,30.79500562499743,2,mean,cosine,bert-base-multilingual-cased
0.5683938590194316,31.200060957999085,1,sum,cosine,bert-base-multilingual-cased
0.5683938520000054,32.229907749999256,1,mean,cosine,bert-base-multilingual-cased
0.5659826698067205,32.232454416996916,10,sum,cosine,bert-base-multilingual-cased
0.565982655316429,28.975394332999713,10,mean,cosine,bert-base-multilingual-cased
0.5465473012923945,31.107635041997128,20,sum,cosine,bert-base-multilingual-cased
0.5465471221004624,34.53508670800147,20,mean,cosine,bert-base-multilingual-cased
0.45145297019194586,31.281832959000894,50,sum,cosine,bert-base-multilingual-cased
0.4514527519196523,31.719594124999276,50,mean,cosine,bert-base-multilingual-cased
0.4454510618665306,32.18906966600116,0,none,cosine,bert-base-multilingual-cased
0.3809120057702713,35.6461734580007,50,mean,cosine,bert-base-cased
0.38091165803779237,40.43361766700036,50,sum,cosine,bert-base-cased
0.37563058747648304,98.74877279200155,50,mean,cosine,bert-large-cased
0.3756305775187462,97.69702350000443,50,sum,cosine,bert-large-cased
0.35774715969346915,95.12696891600353,50,mean,cosine,bert-large-cased-whole-word-masking
0.3239165464245013,32.08737566700074,1,prod,cosine,bert-base-multilingual-cased
0.30251354025307076,42.07354454099914,10,mean,cosine,bert-base-cased
0.3025133010427776,41.23862020800152,10,sum,cosine,bert-base-cased
0.30109438823464796,95.39401250000083,10,mean,cosine,bert-large-cased-whole-word-masking
0.2810600728750552,101.57059258300069,5,mean,cosine,bert-large-cased
0.2810600446771927,98.84640454199689,5,sum,cosine,bert-large-cased
0.28060224005711687,39.712553375000425,5,mean,cosine,bert-base-cased
0.2806020665656106,40.95540412500122,5,sum,cosine,bert-base-cased
0.27952872910488535,100.3031565420024,50,prod,cosine,bert-large-cased
0.2748961742488103,50.061643041000934,20,sum,cosine,bert-base-cased
0.2748961633302922,36.87912491700263,20,mean,cosine,bert-base-cased
0.2634080630841956,101.24807333299759,10,mean,cosine,bert-large-cased
0.26340805252463984,98.78398266700242,10,sum,cosine,bert-large-cased
0.2618073142264761,98.92897024999547,20,mean,cosine,bert-large-cased-whole-word-masking
0.2371678462104162,32.11943233299826,2,prod,cosine,bert-base-multilingual-cased
0.22645874712870417,30.59170237500075,20,prod,cosine,bert-base-multilingual-cased
0.21967192288968485,30.074289874999522,5,prod,cosine,bert-base-multilingual-cased
0.19611680912076557,38.6210359589968,0,none,cosine,bert-base-cased
0.1680056882620743,39.55162783299966,2,mean,cosine,bert-base-cased
0.1680056379522772,40.995930832999875,2,sum,cosine,bert-base-cased
0.1679963862971523,38.774795874996926,5,prod,cosine,bert-base-cased
0.1613408038950983,41.05986966599812,1,mean,cosine,bert-base-cased
0.1613407670288367,41.16389833299763,1,sum,cosine,bert-base-cased
0.12217012981115916,33.25894975000119,10,prod,cosine,bert-base-multilingual-cased
0.09802360496544105,42.5050405410002,10,prod,cosine,bert-base-cased
0.07675742110443551,38.01522891700006,1,prod,cosine,bert-base-cased
0.031744918394485566,39.71773941699939,2,prod,cosine,bert-base-cased
0.020988486475938317,29.71805187499922,50,prod,cosine,bert-base-multilingual-cased
-0.043598222738431947,38.769411958001,20,prod,cosine,bert-base-cased
,100.56874450000032,20,prod,cosine,bert-large-cased-whole-word-masking
,98.26093716700416,50,prod,cosine,bert-large-cased-whole-word-masking
0.35774607719996676,95.81001049999759,50,sum,cosine,bert-large-cased-whole-word-masking
0.30109482151968114,92.36444345799828,10,sum,cosine,bert-large-cased-whole-word-masking
0.2618069187771853,93.67759712500265,20,sum,cosine,bert-large-cased-whole-word-masking
0.2585061720668014,99.56902220799384,5,sum,cosine,bert-large-cased-whole-word-masking
0.2585054703500683,102.47042999999394,5,mean,cosine,bert-large-cased-whole-word-masking
0.24673403232874902,99.32019366700115,2,prod,cosine,bert-large-cased
0.23874602701624859,93.44173674999911,1,mean,cosine,bert-large-cased-whole-word-masking
0.23874580592411376,99.05636699999741,1,sum,cosine,bert-large-cased-whole-word-masking
0.2386935478351564,99.4444610419996,0,none,cosine,bert-large-cased
0.23776710318590466,95.48034633300267,0,none,cosine,bert-large-cased-whole-word-masking
0.23107475792789423,97.10992324999825,2,sum,cosine,bert-large-cased-whole-word-masking
0.23107472894342773,99.5414987500044,2,mean,cosine,bert-large-cased-whole-word-masking
0.22198801060819873,98.41902595799911,20,sum,cosine,bert-large-cased
0.22198753682832661,105.72401349999927,20,mean,cosine,bert-large-cased
0.21416275095051773,99.65919737500371,1,sum,cosine,bert-large-cased
0.21416271650569452,101.22940029200254,1,mean,cosine,bert-large-cased
0.1962503482160043,101.9430980420002,2,mean,cosine,bert-large-cased
0.1962503418382031,100.7999733329998,2,sum,cosine,bert-large-cased
0.15427590472053154,97.97734645799937,1,prod,cosine,bert-large-cased
0.14037881382142792,94.57125875000202,10,prod,cosine,bert-large-cased-whole-word-masking
0.12273516923197736,107.08300904200223,10,prod,cosine,bert-large-cased
0.07785486367652328,102.8771573749982,5,prod,cosine,bert-large-cased-whole-word-masking
0.0731758487313573,96.11422091699933,1,prod,cosine,bert-large-cased-whole-word-masking
0.04892459199274901,99.21131804200195,5,prod,cosine,bert-large-cased
0.03185711543579006,101.9067035840053,2,prod,cosine,bert-large-cased-whole-word-masking
0.011325262557619786,101.05003758300154,20,prod,cosine,bert-large-cased
